범죄별,검거단서별,2016 년,2017 년,2018 년,2019 년,2020 년
산업안전보건법,자수,242,230,131,152,93
산업안전보건법,민간체포,0,0,0,0,0
산업안전보건법,진정투서,18,21,27,16,16
산업안전보건법,타인신고,19,23,17,18,22
산업안전보건법,신문,47,76,86,75,63
산업안전보건법,불심검문,20,20,20,31,23
산업안전보건법,탐문정보,16,36,16,11,5
산업안전보건법,안면식별,0,0,0,0,0
산업안전보건법,감식자료,0,1,0,0,0
산업안전보건법,변사체,2,1,3,1,2
산업안전보건법,범죄수법,10,6,11,27,16
산업안전보건법,발자국,0,0,0,0,0
산업안전보건법,검사지휘,6,8,4,4,3
산업안전보건법,타기관에서 이송,1,0,3,0,1
산업안전보건법,범행도구등 발견,0,0,0,0,0
산업안전보건법,장물,0,0,0,0,0
산업안전보건법,전과조회,0,0,0,0,0
산업안전보건법,기타,5086,5581,5636,6849,4082
산지관리법,현행범,71,61,54,43,29
산지관리법,피해자신고,51,36,43,34,60
산지관리법,고소,40,39,33,34,31
산지관리법,고발,489,462,432,454,530
산지관리법,자수,44,72,82,74,33
산지관리법,민간체포,0,0,0,0,0
산지관리법,진정투서,17,20,14,20,14
산지관리법,타인신고,405,397,309,265,308
산지관리법,신문,26,39,17,24,32
산지관리법,불심검문,2,18,2,2,1
산지관리법,탐문정보,69,98,66,71,42
산지관리법,안면식별,0,0,0,0,0
산지관리법,감식자료,0,0,0,0,0
산지관리법,변사체,0,0,0,0,0
산지관리법,범죄수법,0,0,0,0,0
산지관리법,발자국,0,0,0,0,0
산지관리법,검사지휘,2,3,4,4,2
산지관리법,타기관에서 이송,2,5,4,2,3
산지관리법,범행도구등 발견,0,0,0,0,0
산지관리법,장물,0,0,0,0,0
산지관리법,전과조회,0,0,0,0,0
산지관리법,기타,1550,1380,1384,1375,1478
상표법,현행범,425,367,181,118,40
상표법,피해자신고,379,257,174,190,166
상표법,고소,886,725,838,1110,937
상표법,고발,159,45,38,60,76
상표법,자수,3,0,3,0,0
상표법,민간체포,0,1,0,1,2
상표법,진정투서,58,68,40,45,57
상표법,타인신고,925,713,600,754,651
상표법,신문,2,1,0,0,0
상표법,불심검문,37,28,16,27,13
상표법,탐문정보,185,151,504,41,60
상표법,안면식별,0,0,0,0,0
상표법,감식자료,0,0,0,0,0
상표법,변사체,0,0,0,0,0
상표법,범죄수법,0,1,0,0,0
상표법,발자국,0,0,0,0,0
상표법,검사지휘,7,3,5,11,11
상표법,타기관에서 이송,0,2,2,1,2
상표법,범행도구등 발견,0,2,0,0,0
상표법,장물,0,6,0,0,0
상표법,전과조회,0,0,1,0,1
상표법,기타,1087,1040,803,1079,865
석유및석유대체연료사업법,현행범,11,14,10,8,4
석유및석유대체연료사업법,피해자신고,2,3,1,3,1
석유및석유대체연료사업법,고소,11,6,6,10,5
석유및석유대체연료사업법,고발,531,498,486,490,347
석유및석유대체연료사업법,자수,1,0,0,0,0
석유및석유대체연료사업법,민간체포,0,0,0,0,1
석유및석유대체연료사업법,진정투서,15,17,17,14,6
석유및석유대체연료사업법,타인신고,14,19,185,343,45
석유및석유대체연료사업법,신문,0,0,0,0,1
석유및석유대체연료사업법,불심검문,4,3,4,3,0
석유및석유대체연료사업법,탐문정보,82,298,54,74,57
석유및석유대체연료사업법,안면식별,0,0,0,0,0
석유및석유대체연료사업법,감식자료,0,0,0,0,0
석유및석유대체연료사업법,변사체,0,0,0,0,0
석유및석유대체연료사업법,범죄수법,0,0,0,0,0
석유및석유대체연료사업법,발자국,0,0,0,0,0
석유및석유대체연료사업법,검사지휘,0,2,3,2,0
석유및석유대체연료사업법,타기관에서 이송,0,1,4,2,0
석유및석유대체연료사업법,범행도구등 발견,0,0,0,0,0
석유및석유대체연료사업법,장물,0,0,0,0,0
석유및석유대체연료사업법,전과조회,0,0,0,0,0
석유및석유대체연료사업법,기타,70,145,718,381,522
선박안전법,현행범,1,2,1,4,6
선박안전법,피해자신고,1,0,0,0,0
선박안전법,고소,0,0,0,0,1
선박안전법,고발,5,1,7,5,50
선박안전법,자수,14,90,13,17,14
선박안전법,민간체포,0,0,0,0,0
선박안전법,진정투서,43,0,1,3,0
선박안전법,타인신고,173,47,27,25,55
선박안전법,신문,0,0,0,10,0
선박안전법,불심검문,834,148,187,612,70
선박안전법,탐문정보,1402,32,25,23,10
선박안전법,안면식별,0,0,0,0,0
선박안전법,감식자료,0,0,0,0,0
선박안전법,변사체,0,0,1,0,0
선박안전법,범죄수법,0,0,0,0,0
선박안전법,발자국,0,0,0,0,0
선박안전법,검사지휘,0,1,0,0,0
선박안전법,타기관에서 이송,4,0,31,1,3
선박안전법,범행도구등 발견,0,0,0,0,0
선박안전법,장물,0,0,0,0,0
선박안전법,전과조회,0,0,0,0,0
선박안전법,기타,192,1968,1655,406,1635
선박직원법,현행범,0,0,1,3,2
선박직원법,피해자신고,2,3,7,23,5
선박직원법,고소,0,0,0,0,0
선박직원법,고발,0,0,0,2,3
선박직원법,자수,0,0,0,1,3
선박직원법,민간체포,0,0,0,0,0
선박직원법,진정투서,0,0,0,0,0
선박직원법,타인신고,82,27,265,15,62
선박직원법,신문,2,0,0,0,0
선박직원법,불심검문,105,491,1004,1095,2879
선박직원법,탐문정보,50,20,15,5,627
선박직원법,안면식별,0,0,0,0,0
선박직원법,감식자료,0,0,0,0,0
선박직원법,변사체,1,0,0,0,0
선박직원법,범죄수법,0,0,0,0,0
선박직원법,발자국,0,0,0,0,0
선박직원법,검사지휘,0,0,0,0,2
선박직원법,타기관에서 이송,0,1,0,0,0
선박직원법,범행도구등 발견,0,0,0,0,0
선박직원법,장물,0,0,0,0,0
선박직원법,전과조회,0,0,0,0,0
선박직원법,기타,133,53,884,1055,736
성매매알선등행위의처벌에관한법률,현행범,1472,866,743,626,305
성매매알선등행위의처벌에관한법률,피해자신고,190,181,134,127,138
성매매알선등행위의처벌에관한법률,고소,137,110,117,126,95
성매매알선등행위의처벌에관한법률,고발,69,95,80,73,74
성매매알선등행위의처벌에관한법률,자수,88,69,51,80,47
성매매알선등행위의처벌에관한법률,민간체포,1,0,0,1,0
성매매알선등행위의처벌에관한법률,진정투서,107,85,67,51,53
성매매알선등행위의처벌에관한법률,타인신고,943,665,532,564,419
성매매알선등행위의처벌에관한법률,신문,11,19,14,8,2
성매매알선등행위의처벌에관한법률,불심검문,797,661,394,145,121
성매매알선등행위의처벌에관한법률,탐문정보,3497,2408,1494,1075,623
성매매알선등행위의처벌에관한법률,안면식별,0,0,0,0,0
성매매알선등행위의처벌에관한법률,감식자료,2,1,0,8,7
성매매알선등행위의처벌에관한법률,변사체,0,0,0,0,0
성매매알선등행위의처벌에관한법률,범죄수법,4,0,3,3,1
성매매알선등행위의처벌에관한법률,발자국,0,0,0,0,0
성매매알선등행위의처벌에관한법률,검사지휘,6,12,8,9,8
성매매알선등행위의처벌에관한법률,타기관에서 이송,6,7,4,5,6
성매매알선등행위의처벌에관한법률,범행도구등 발견,4,1,0,16,0
성매매알선등행위의처벌에관한법률,장물,0,0,0,0,0
성매매알선등행위의처벌에관한법률,전과조회,0,1,0,0,0
성매매알선등행위의처벌에관한법률,기타,7955,5080,3149,2185,1353
수도법,현행범,1,0,1,0,0
수도법,피해자신고,1,1,0,0,0
수도법,고소,3,3,0,2,1
수도법,고발,92,171,134,108,140
수도법,자수,0,0,0,0,0
수도법,민간체포,0,0,0,0,0
수도법,진정투서,0,1,3,1,0
수도법,타인신고,8,7,2,5,13
수도법,신문,0,0,0,0,0
수도법,불심검문,0,0,1,0,0
수도법,탐문정보,1,3,0,1,0
수도법,안면식별,0,0,0,0,0
수도법,감식자료,0,0,0,0,0
수도법,변사체,0,0,0,0,0
수도법,범죄수법,0,0,0,0,0
수도법,발자국,0,0,0,0,0
수도법,검사지휘,1,0,0,0,0
수도법,타기관에서 이송,0,0,0,0,0
수도법,범행도구등 발견,0,0,0,0,0
수도법,장물,0,0,0,0,0
수도법,전과조회,0,0,0,0,0
수도법,기타,16,24,8,5,10
수산업법,현행범,434,172,215,158,227
수산업법,피해자신고,4,24,2,76,383
수산업법,고소,625,42,7,5,5
수산업법,고발,45,236,16,1101,2131
수산업법,자수,0,1,83,1,3
수산업법,민간체포,0,0,0,0,0
수산업법,진정투서,2,2,307,4,5
수산업법,타인신고,1392,552,378,772,931
수산업법,신문,4,1,0,0,0
수산업법,불심검문,581,1354,194,1027,1359
수산업법,탐문정보,320,1499,411,52,277
수산업법,안면식별,0,0,0,0,0
수산업법,감식자료,0,0,0,0,0
수산업법,변사체,2,1,4,0,0
수산업법,범죄수법,1,6,0,0,0
수산업법,발자국,0,0,0,0,0
수산업법,검사지휘,0,0,1,2,2
수산업법,타기관에서 이송,10,2,1,0,4
수산업법,범행도구등 발견,0,0,0,0,2
수산업법,장물,0,0,0,0,0
수산업법,전과조회,0,0,0,0,0
수산업법,기타,1030,905,1282,723,418
수산자원관리법,현행범,582,262,260,305,240
수산자원관리법,피해자신고,3,2,3,4,2
수산자원관리법,고소,3,0,0,1,0
수산자원관리법,고발,27,12,6,8,9
수산자원관리법,자수,1,2,1,1,0
수산자원관리법,민간체포,0,0,1,0,0
수산자원관리법,진정투서,6,4,4,1,1
수산자원관리법,타인신고,85,118,201,286,189
수산자원관리법,신문,0,4,0,6,0
수산자원관리법,불심검문,237,214,187,998,146
수산자원관리법,탐문정보,168,78,147,33,174
수산자원관리법,안면식별,0,0,1,0,0
수산자원관리법,감식자료,0,0,0,0,0
수산자원관리법,변사체,0,0,0,0,0
수산자원관리법,범죄수법,0,1,0,0,58
수산자원관리법,발자국,0,0,0,0,0
수산자원관리법,검사지휘,0,1,1,0,0
수산자원관리법,타기관에서 이송,2,1,0,2,2
수산자원관리법,범행도구등 발견,1,0,1,1,1
수산자원관리법,장물,0,0,0,0,0
수산자원관리법,전과조회,0,0,0,0,0
수산자원관리법,기타,581,883,1192,578,1475
식품위생법,현행범,346,290,164,152,131
식품위생법,피해자신고,108,104,78,92,88
식품위생법,고소,55,70,62,69,71
식품위생법,고발,3284,2738,2923,2878,2120
식품위생법,자수,5,2,4,3,1
식품위생법,민간체포,0,0,0,0,0
식품위생법,진정투서,101,143,121,137,132
식품위생법,타인신고,1872,1610,1405,1719,1979
식품위생법,신문,15,10,17,14,12
식품위생법,불심검문,415,104,49,59,52
식품위생법,탐문정보,1274,987,134,283,173
식품위생법,안면식별,0,0,0,0,0
식품위생법,감식자료,1,0,1,1,0
식품위생법,변사체,0,0,0,0,1
식품위생법,범죄수법,0,0,0,0,0
식품위생법,발자국,0,0,0,0,0
식품위생법,검사지휘,39,6,0,6,4
식품위생법,타기관에서 이송,8,13,8,8,12
식품위생법,범행도구등 발견,0,0,0,0,0
식품위생법,장물,0,0,0,0,0
식품위생법,전과조회,1,0,0,0,0
식품위생법,기타,3525,2796,1773,1987,1856
신용정보의이용및보호에관한법률,현행범,0,1,0,0,0
신용정보의이용및보호에관한법률,피해자신고,1,1,1,4,1
신용정보의이용및보호에관한법률,고소,24,8,10,25,32
신용정보의이용및보호에관한법률,고발,1,0,1,2,3
신용정보의이용및보호에관한법률,자수,0,0,0,0,0
신용정보의이용및보호에관한법률,민간체포,0,0,0,0,0
신용정보의이용및보호에관한법률,진정투서,5,31,1,1,2
신용정보의이용및보호에관한법률,타인신고,0,0,0,0,0
신용정보의이용및보호에관한법률,신문,0,0,0,0,0
신용정보의이용및보호에관한법률,불심검문,0,0,0,0,0
신용정보의이용및보호에관한법률,탐문정보,2,3,4,0,0
신용정보의이용및보호에관한법률,안면식별,0,1,0,0,0
신용정보의이용및보호에관한법률,감식자료,0,0,0,0,0
신용정보의이용및보호에관한법률,변사체,0,0,0,0,0
신용정보의이용및보호에관한법률,범죄수법,0,0,0,0,0
신용정보의이용및보호에관한법률,발자국,0,0,0,0,0
신용정보의이용및보호에관한법률,검사지휘,1,0,0,0,1
신용정보의이용및보호에관한법률,타기관에서 이송,0,0,0,0,0
신용정보의이용및보호에관한법률,범행도구등 발견,0,0,0,0,0
신용정보의이용및보호에관한법률,장물,0,0,0,0,0
신용정보의이용및보호에관한법률,전과조회,0,0,0,0,0
신용정보의이용및보호에관한법률,기타,6,13,3,2,7
아동·청소년의성보호에관한법률(성매수등),현행범,23,30,11,3,12
아동·청소년의성보호에관한법률(성매수등),피해자신고,84,118,67,75,72
아동·청소년의성보호에관한법률(성매수등),고소,19,15,34,44,39
아동·청소년의성보호에관한법률(성매수등),고발,1,2,5,7,7
아동·청소년의성보호에관한법률(성매수등),자수,2,2,3,3,2
아동·청소년의성보호에관한법률(성매수등),민간체포,0,0,1,0,0
아동·청소년의성보호에관한법률(성매수등),진정투서,8,7,15,6,14
아동·청소년의성보호에관한법률(성매수등),타인신고,36,46,25,29,36
아동·청소년의성보호에관한법률(성매수등),신문,2,0,0,1,0
아동·청소년의성보호에관한법률(성매수등),불심검문,7,30,4,1,0
아동·청소년의성보호에관한법률(성매수등),탐문정보,124,195,66,48,34
아동·청소년의성보호에관한법률(성매수등),안면식별,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),감식자료,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),변사체,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),범죄수법,1,1,0,0,0
아동·청소년의성보호에관한법률(성매수등),발자국,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),검사지휘,0,1,0,2,0
아동·청소년의성보호에관한법률(성매수등),타기관에서 이송,1,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),범행도구등 발견,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),장물,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),전과조회,0,0,0,0,0
아동·청소년의성보호에관한법률(성매수등),기타,106,255,101,80,56
아동·청소년의성보호에관한법률(음란물등),현행범,0,0,0,0,0
아동·청소년의성보호에관한법률(음란물등),피해자신고,11,23,19,27,0
아동·청소년의성보호에관한법률(음란물등),고소,9,7,13,40,0
아동·청소년의성보호에관한법률(음란물등),고발,1,3,7,35,0
아동·청소년의성보호에관한법률(음란물등),자수,0,0,1,0,0
